Run,LoadDate,Experiment,SRAStudy,BioProject,Sample,BioSample,SampleName,Submission,dbgap_study_accession
SRR16939043,2021-11-13 16:58:52,SRX13130995,SRP345960,PRJNA780193,SRS11064791,SAMN23132095,GSM5689385,SRA1328648,
SRR16939044,2021-11-13 16:58:38,SRX13130996,SRP345960,PRJNA780193,SRS11064792,SAMN23132096,GSM5689386,SRA1328648,
SRR16939045,2021-11-13 16:59:34,SRX13130997,SRP345960,PRJNA780193,SRS11064793,SAMN23132097,GSM5689387,SRA1328648,
SRR16939046,2021-11-13 17:00:11,SRX13130998,SRP345960,PRJNA780193,SRS11064794,SAMN23132098,GSM5689388,SRA1328648,
SRR16939047,2021-11-13 17:00:02,SRX13130999,SRP345960,PRJNA780193,SRS11064795,SAMN23132099,GSM5689389,SRA1328648,
SRR16939048,2021-11-13 16:59:44,SRX13131000,SRP345960,PRJNA780193,SRS11064796,SAMN23132100,GSM5689390,SRA1328648,
SRR16939049,2021-11-13 16:59:55,SRX13131001,SRP345960,PRJNA780193,SRS11064797,SAMN23132101,GSM5689391,SRA1328648,
SRR16939050,2021-11-13 16:57:38,SRX13131002,SRP345960,PRJNA780193,SRS11064798,SAMN23132102,GSM5689392,SRA1328648,
SRR16939051,2021-11-13 16:57:52,SRX13131003,SRP345960,PRJNA780193,SRS11064799,SAMN23132103,GSM5689393,SRA1328648,
SRR16939052,2021-11-13 16:58:03,SRX13131004,SRP345960,PRJNA780193,SRS11064800,SAMN23132104,GSM5689394,SRA1328648,
SRR16939053,2021-11-13 16:58:01,SRX13131005,SRP345960,PRJNA780193,SRS11064801,SAMN23132105,GSM5689395,SRA1328648,
SRR16939026,2021-11-13 16:58:34,SRX13131006,SRP345960,PRJNA780193,SRS11064802,SAMN23132106,GSM5689396,SRA1328648,
SRR16939027,2021-11-13 16:59:51,SRX13131007,SRP345960,PRJNA780193,SRS11064803,SAMN23132107,GSM5689397,SRA1328648,
SRR16939028,2021-11-13 17:01:42,SRX13131008,SRP345960,PRJNA780193,SRS11064804,SAMN23132108,GSM5689398,SRA1328648,
SRR16939029,2021-11-13 16:59:38,SRX13131009,SRP345960,PRJNA780193,SRS11064805,SAMN23132109,GSM5689399,SRA1328648,
SRR16939030,2021-11-13 16:57:40,SRX13131010,SRP345960,PRJNA780193,SRS11064806,SAMN23132110,GSM5689400,SRA1328648,
SRR16939031,2021-11-13 16:57:41,SRX13131011,SRP345960,PRJNA780193,SRS11064807,SAMN23132111,GSM5689401,SRA1328648,
SRR17762753,2022-01-26 11:43:52,SRX13925157,SRP356854,PRJNA800731,SRS11773690,SAMN25278794,GSM5836979,SRA1362283,
SRR17762754,2022-01-26 11:43:55,SRX13925158,SRP356854,PRJNA800731,SRS11773692,SAMN25278795,GSM5836980,SRA1362283,
SRR17762755,2022-01-26 11:43:46,SRX13925159,SRP356854,PRJNA800731,SRS11773691,SAMN25278796,GSM5836981,SRA1362283,
SRR17762756,2022-01-26 11:43:33,SRX13925160,SRP356854,PRJNA800731,SRS11773695,SAMN25278797,GSM5836982,SRA1362283,
SRR17762757,2022-01-26 11:43:38,SRX13925161,SRP356854,PRJNA800731,SRS11773693,SAMN25278798,GSM5836983,SRA1362283,
SRR17762758,2022-01-26 11:42:51,SRX13925162,SRP356854,PRJNA800731,SRS11773694,SAMN25278799,GSM5836984,SRA1362283,
SRR17762759,2022-01-26 11:44:09,SRX13925163,SRP356854,PRJNA800731,SRS11773696,SAMN25278800,GSM5836985,SRA1362283,
SRR17762760,2022-01-26 11:44:35,SRX13925164,SRP356854,PRJNA800731,SRS11773697,SAMN25278801,GSM5836986,SRA1362283,
SRR17763008,2022-01-26 11:44:55,SRX13925165,SRP356854,PRJNA800731,SRS11773698,SAMN25279114,GSM5837075,SRA1362283,
SRR17763009,2022-01-26 11:45:01,SRX13925166,SRP356854,PRJNA800731,SRS11773699,SAMN25279115,GSM5837076,SRA1362283,
SRR17763010,2022-01-26 11:44:53,SRX13925167,SRP356854,PRJNA800731,SRS11773700,SAMN25279116,GSM5837077,SRA1362283,
SRR17763011,2022-01-26 11:45:39,SRX13925168,SRP356854,PRJNA800731,SRS11773701,SAMN25279120,GSM5837078,SRA1362283,
SRR17763012,2022-01-26 11:44:49,SRX13925169,SRP356854,PRJNA800731,SRS11773703,SAMN25279121,GSM5837079,SRA1362283,
SRR17763013,2022-01-26 11:45:09,SRX13925170,SRP356854,PRJNA800731,SRS11773702,SAMN25279122,GSM5837080,SRA1362283,
SRR17763014,2022-01-26 11:44:42,SRX13925171,SRP356854,PRJNA800731,SRS11773704,SAMN25279123,GSM5837081,SRA1362283,
SRR17763015,2022-01-26 11:45:09,SRX13925172,SRP356854,PRJNA800731,SRS11773705,SAMN25279117,GSM5837082,SRA1362283,
SRR17763040,2022-01-26 11:45:43,SRX13925173,SRP356854,PRJNA800731,SRS11773706,SAMN25279146,GSM5837107,SRA1362283,
SRR17763041,2022-01-26 11:46:00,SRX13925174,SRP356854,PRJNA800731,SRS11773707,SAMN25279147,GSM5837108,SRA1362283,
SRR17763042,2022-01-26 11:46:07,SRX13925175,SRP356854,PRJNA800731,SRS11773708,SAMN25279148,GSM5837109,SRA1362283,
SRR17763043,2022-01-26 11:45:04,SRX13925176,SRP356854,PRJNA800731,SRS11773709,SAMN25279149,GSM5837110,SRA1362283,
SRR17763044,2022-01-26 11:46:28,SRX13925177,SRP356854,PRJNA800731,SRS11773711,SAMN25279150,GSM5837111,SRA1362283,
SRR17763045,2022-01-26 11:45:43,SRX13925178,SRP356854,PRJNA800731,SRS11773710,SAMN25279151,GSM5837112,SRA1362283,
SRR17763046,2022-01-26 11:45:45,SRX13925179,SRP356854,PRJNA800731,SRS11773712,SAMN25279152,GSM5837113,SRA1362283,
SRR17763047,2022-01-26 11:46:20,SRX13925180,SRP356854,PRJNA800731,SRS11773713,SAMN25279153,GSM5837114,SRA1362283,
SRR17763072,2022-01-26 11:47:29,SRX13925181,SRP356854,PRJNA800731,SRS11773714,SAMN25279178,GSM5837139,SRA1362283,
SRR17763073,2022-01-26 11:48:26,SRX13925182,SRP356854,PRJNA800731,SRS11773715,SAMN25279179,GSM5837140,SRA1362283,
SRR17763074,2022-01-26 11:46:46,SRX13925183,SRP356854,PRJNA800731,SRS11773716,SAMN25279180,GSM5837141,SRA1362283,
SRR17763075,2022-01-26 11:47:09,SRX13925184,SRP356854,PRJNA800731,SRS11773717,SAMN25279182,GSM5837142,SRA1362283,
SRR17763076,2022-01-26 11:46:24,SRX13925185,SRP356854,PRJNA800731,SRS11773718,SAMN25279183,GSM5837143,SRA1362283,
SRR17763077,2022-01-26 11:48:20,SRX13925186,SRP356854,PRJNA800731,SRS11773719,SAMN25279184,GSM5837144,SRA1362283,
SRR17763078,2022-01-26 11:47:51,SRX13925187,SRP356854,PRJNA800731,SRS11773720,SAMN25279185,GSM5837145,SRA1362283,
SRR17763079,2022-01-26 11:47:15,SRX13925188,SRP356854,PRJNA800731,SRS11773721,SAMN25279181,GSM5837146,SRA1362283,
SRR17763096,2022-01-26 11:48:02,SRX13925189,SRP356854,PRJNA800731,SRS11773724,SAMN25279202,GSM5837163,SRA1362283,
SRR17763097,2022-01-26 11:48:52,SRX13925190,SRP356854,PRJNA800731,SRS11773722,SAMN25279203,GSM5837164,SRA1362283,
SRR17763098,2022-01-26 11:50:40,SRX13925191,SRP356854,PRJNA800731,SRS11773723,SAMN25279204,GSM5837165,SRA1362283,
SRR17763099,2022-01-26 11:50:54,SRX13925192,SRP356854,PRJNA800731,SRS11773725,SAMN25279205,GSM5837166,SRA1362283,
SRR17763100,2022-01-26 11:47:48,SRX13925193,SRP356854,PRJNA800731,SRS11773726,SAMN25279206,GSM5837167,SRA1362283,
SRR17763101,2022-01-26 11:49:08,SRX13925194,SRP356854,PRJNA800731,SRS11773727,SAMN25279207,GSM5837168,SRA1362283,
SRR17763102,2022-01-26 11:48:37,SRX13925195,SRP356854,PRJNA800731,SRS11773728,SAMN25279208,GSM5837169,SRA1362283,
SRR17763103,2022-01-26 11:47:43,SRX13925196,SRP356854,PRJNA800731,SRS11773729,SAMN25279209,GSM5837170,SRA1362283,
SRR17763200,2022-01-26 11:51:42,SRX13925197,SRP356854,PRJNA800731,SRS11773730,SAMN25279210,GSM5837171,SRA1362283,
SRR17763201,2022-01-26 11:50:24,SRX13925198,SRP356854,PRJNA800731,SRS11773731,SAMN25279211,GSM5837172,SRA1362283,
SRR17763202,2022-01-26 11:51:36,SRX13925199,SRP356854,PRJNA800731,SRS11773732,SAMN25279212,GSM5837173,SRA1362283,
SRR13361309,2021-01-05 14:23:31,SRX9785480,SRP300488,PRJNA689802,SRS7972704,SAMN17217605,GSM5005761,SRA1180513,
SRR13361310,2021-01-05 14:25:48,SRX9785480,SRP300488,PRJNA689802,SRS7972704,SAMN17217605,GSM5005761,SRA1180513,
SRR13361311,2021-01-05 14:17:48,SRX9785480,SRP300488,PRJNA689802,SRS7972704,SAMN17217605,GSM5005761,SRA1180513,
SRR13361312,2021-01-05 14:50:38,SRX9785480,SRP300488,PRJNA689802,SRS7972704,SAMN17217605,GSM5005761,SRA1180513,
SRR13361321,2021-01-05 14:35:17,SRX9785483,SRP300488,PRJNA689802,SRS7972707,SAMN17217602,GSM5005764,SRA1180513,
SRR13361322,2021-01-05 14:28:36,SRX9785483,SRP300488,PRJNA689802,SRS7972707,SAMN17217602,GSM5005764,SRA1180513,
SRR13361323,2021-01-05 14:20:57,SRX9785483,SRP300488,PRJNA689802,SRS7972707,SAMN17217602,GSM5005764,SRA1180513,
SRR13361332,2021-01-05 14:07:37,SRX9785486,SRP300488,PRJNA689802,SRS7972710,SAMN17217597,GSM5005767,SRA1180513,
SRR13361333,2021-01-05 14:25:44,SRX9785486,SRP300488,PRJNA689802,SRS7972710,SAMN17217597,GSM5005767,SRA1180513,
SRR13361334,2021-01-05 14:30:43,SRX9785486,SRP300488,PRJNA689802,SRS7972710,SAMN17217597,GSM5005767,SRA1180513,
SRR13361335,2021-01-05 14:13:12,SRX9785487,SRP300488,PRJNA689802,SRS7972711,SAMN17217596,GSM5005768,SRA1180513,
SRR13361336,2021-01-05 14:21:57,SRX9785487,SRP300488,PRJNA689802,SRS7972711,SAMN17217596,GSM5005768,SRA1180513,
SRR13361337,2021-01-05 14:27:37,SRX9785487,SRP300488,PRJNA689802,SRS7972711,SAMN17217596,GSM5005768,SRA1180513,
SRR13361338,2021-01-05 14:18:12,SRX9785488,SRP300488,PRJNA689802,SRS7972712,SAMN17217595,GSM5005769,SRA1180513,
SRR13361339,2021-01-05 14:26:03,SRX9785488,SRP300488,PRJNA689802,SRS7972712,SAMN17217595,GSM5005769,SRA1180513,
SRR13361340,2021-01-05 14:11:01,SRX9785488,SRP300488,PRJNA689802,SRS7972712,SAMN17217595,GSM5005769,SRA1180513,
SRR13361341,2021-01-05 14:10:58,SRX9785489,SRP300488,PRJNA689802,SRS7972713,SAMN17217594,GSM5005770,SRA1180513,
SRR13361342,2021-01-05 14:13:45,SRX9785489,SRP300488,PRJNA689802,SRS7972713,SAMN17217594,GSM5005770,SRA1180513,
SRR13361343,2021-01-05 14:27:30,SRX9785489,SRP300488,PRJNA689802,SRS7972713,SAMN17217594,GSM5005770,SRA1180513,
SRR13361344,2021-01-05 14:24:59,SRX9785490,SRP300488,PRJNA689802,SRS7972714,SAMN17217616,GSM5005771,SRA1180513,
SRR13361345,2021-01-05 14:22:05,SRX9785490,SRP300488,PRJNA689802,SRS7972714,SAMN17217616,GSM5005771,SRA1180513,
SRR13361346,2021-01-05 14:07:54,SRX9785490,SRP300488,PRJNA689802,SRS7972714,SAMN17217616,GSM5005771,SRA1180513,
SRR13361347,2021-01-05 14:35:12,SRX9785491,SRP300488,PRJNA689802,SRS7972717,SAMN17217615,GSM5005772,SRA1180513,
SRR13361348,2021-01-05 14:13:52,SRX9785491,SRP300488,PRJNA689802,SRS7972717,SAMN17217615,GSM5005772,SRA1180513,
SRR13361349,2021-01-05 14:13:44,SRX9785491,SRP300488,PRJNA689802,SRS7972717,SAMN17217615,GSM5005772,SRA1180513,
SRR13361350,2021-01-05 14:16:15,SRX9785492,SRP300488,PRJNA689802,SRS7972715,SAMN17217593,GSM5005773,SRA1180513,
SRR13361351,2021-01-05 14:19:00,SRX9785492,SRP300488,PRJNA689802,SRS7972715,SAMN17217593,GSM5005773,SRA1180513,
SRR13361352,2021-01-05 14:31:30,SRX9785492,SRP300488,PRJNA689802,SRS7972715,SAMN17217593,GSM5005773,SRA1180513,
SRR13361357,2021-01-05 14:39:30,SRX9785494,SRP300488,PRJNA689802,SRS7972718,SAMN17217591,GSM5005775,SRA1180513,
SRR13361358,2021-01-05 14:42:34,SRX9785494,SRP300488,PRJNA689802,SRS7972718,SAMN17217591,GSM5005775,SRA1180513,
SRR13361359,2021-01-05 14:29:38,SRX9785494,SRP300488,PRJNA689802,SRS7972718,SAMN17217591,GSM5005775,SRA1180513,
SRR13361360,2021-01-05 14:20:10,SRX9785495,SRP300488,PRJNA689802,SRS7972719,SAMN17217590,GSM5005776,SRA1180513,
SRR13361361,2021-01-05 14:33:09,SRX9785495,SRP300488,PRJNA689802,SRS7972719,SAMN17217590,GSM5005776,SRA1180513,
SRR13361362,2021-01-05 14:37:02,SRX9785495,SRP300488,PRJNA689802,SRS7972719,SAMN17217590,GSM5005776,SRA1180513,
SRR13361363,2021-01-05 14:16:09,SRX9785496,SRP300488,PRJNA689802,SRS7972720,SAMN17217589,GSM5005777,SRA1180513,
SRR13361364,2021-01-05 14:19:39,SRX9785496,SRP300488,PRJNA689802,SRS7972720,SAMN17217589,GSM5005777,SRA1180513,
SRR13361365,2021-01-05 14:32:15,SRX9785496,SRP300488,PRJNA689802,SRS7972720,SAMN17217589,GSM5005777,SRA1180513,
SRR13361366,2021-01-05 14:30:13,SRX9785497,SRP300488,PRJNA689802,SRS7972721,SAMN17217588,GSM5005778,SRA1180513,
SRR13361367,2021-01-05 14:13:38,SRX9785497,SRP300488,PRJNA689802,SRS7972721,SAMN17217588,GSM5005778,SRA1180513,
SRR13361368,2021-01-05 14:15:18,SRX9785497,SRP300488,PRJNA689802,SRS7972721,SAMN17217588,GSM5005778,SRA1180513,
SRR13361369,2021-01-05 14:19:51,SRX9785498,SRP300488,PRJNA689802,SRS7972722,SAMN17217587,GSM5005779,SRA1180513,
SRR13361370,2021-01-05 14:16:31,SRX9785498,SRP300488,PRJNA689802,SRS7972722,SAMN17217587,GSM5005779,SRA1180513,
SRR13361371,2021-01-05 14:22:33,SRX9785498,SRP300488,PRJNA689802,SRS7972722,SAMN17217587,GSM5005779,SRA1180513,
SRR13361372,2021-01-05 14:20:25,SRX9785499,SRP300488,PRJNA689802,SRS7972723,SAMN17217586,GSM5005780,SRA1180513,
SRR13361373,2021-01-05 14:33:31,SRX9785499,SRP300488,PRJNA689802,SRS7972723,SAMN17217586,GSM5005780,SRA1180513,
SRR13361374,2021-01-05 14:25:03,SRX9785499,SRP300488,PRJNA689802,SRS7972723,SAMN17217586,GSM5005780,SRA1180513,
SRR15669711,2023-09-10 02:18:21,SRX11966331,SRP334739,PRJNA758954,SRS9975322,SAMN21040164,GSM5550119,SRA1285631,
SRR15669712,2023-09-10 04:12:48,SRX11966332,SRP334739,PRJNA758954,SRS9975323,SAMN21040165,GSM5550120,SRA1285631,
SRR15669713,2023-09-10 04:08:19,SRX11966333,SRP334739,PRJNA758954,SRS9975324,SAMN21040166,GSM5550121,SRA1285631,
SRR15669714,2023-09-10 04:44:26,SRX11966334,SRP334739,PRJNA758954,SRS9975325,SAMN21040167,GSM5550122,SRA1285631,
SRR15669715,2023-09-10 02:54:43,SRX11966335,SRP334739,PRJNA758954,SRS9975327,SAMN21040168,GSM5550123,SRA1285631,
SRR15669716,2023-09-10 03:53:41,SRX11966336,SRP334739,PRJNA758954,SRS9975326,SAMN21040169,GSM5550124,SRA1285631,
SRR15669717,2023-09-10 00:25:58,SRX11966337,SRP334739,PRJNA758954,SRS9975328,SAMN21040170,GSM5550125,SRA1285631,
SRR15669718,2023-09-10 00:11:33,SRX11966311,SRP334739,PRJNA758954,SRS9975302,SAMN21040171,GSM5550126,SRA1285631,
SRR15669719,2023-09-10 01:32:49,SRX11966312,SRP334739,PRJNA758954,SRS9975303,SAMN21040172,GSM5550127,SRA1285631,
SRR15669720,2023-09-10 00:27:14,SRX11966313,SRP334739,PRJNA758954,SRS9975306,SAMN21040173,GSM5550128,SRA1285631,
SRR15824989,2021-09-10 18:50:32,SRX12117015,SRP336246,PRJNA761771,SRS10097265,SAMN21362712,GSM5569867,SRA1290543,
SRR15824990,2021-09-10 18:34:36,SRX12117016,SRP336246,PRJNA761771,SRS10097262,SAMN21362713,GSM5569868,SRA1290543,
SRR16480941,2021-10-22 00:20:25,SRX12684071,SRP342097,PRJNA772692,SRS10635072,SAMN22404490,GSM5632885,SRA1313360,
SRR16480942,2021-10-22 00:34:11,SRX12684072,SRP342097,PRJNA772692,SRS10635073,SAMN22404491,GSM5632886,SRA1313360,
SRR16939042,2021-11-13 16:58:39,SRX13130994,SRP345960,PRJNA780193,SRS11064790,SAMN23132094,GSM5689384,SRA1328648,
SRR16939032,2021-11-13 16:57:37,SRX13130984,SRP345960,PRJNA780193,SRS11064780,SAMN23132112,GSM5689402,SRA1328648,
SRR16939033,2021-11-13 16:57:09,SRX13130985,SRP345960,PRJNA780193,SRS11064781,SAMN23132113,GSM5689403,SRA1328648,
SRR16939034,2021-11-13 16:57:32,SRX13130986,SRP345960,PRJNA780193,SRS11064782,SAMN23132114,GSM5689404,SRA1328648,
SRR16939035,2021-11-13 16:57:35,SRX13130987,SRP345960,PRJNA780193,SRS11064783,SAMN23132115,GSM5689405,SRA1328648,
SRR16939036,2021-11-13 16:57:51,SRX13130988,SRP345960,PRJNA780193,SRS11064784,SAMN23132116,GSM5689406,SRA1328648,
SRR16939037,2021-11-13 16:57:55,SRX13130989,SRP345960,PRJNA780193,SRS11064785,SAMN23132117,GSM5689407,SRA1328648,
SRR16939038,2021-11-13 16:57:38,SRX13130990,SRP345960,PRJNA780193,SRS11064786,SAMN23132118,GSM5689408,SRA1328648,
SRR16939039,2021-11-13 16:58:16,SRX13130991,SRP345960,PRJNA780193,SRS11064787,SAMN23132119,GSM5689409,SRA1328648,
SRR16939040,2021-11-13 16:58:20,SRX13130992,SRP345960,PRJNA780193,SRS11064788,SAMN23132120,GSM5689410,SRA1328648,
SRR16939041,2021-11-13 16:58:22,SRX13130993,SRP345960,PRJNA780193,SRS11064789,SAMN23132121,GSM5689411,SRA1328648,
SRR12450262,2020-08-13 16:20:39,SRX8944721,SRP277434,PRJNA657055,SRS7200277,SAMN15814221,GSM4726874,SRA1112663,
SRR12450263,2020-08-13 16:21:00,SRX8944722,SRP277434,PRJNA657055,SRS7200278,SAMN15814220,GSM4726875,SRA1112663,
SRR12450264,2020-08-13 16:21:44,SRX8944723,SRP277434,PRJNA657055,SRS7200279,SAMN15814250,GSM4726876,SRA1112663,
SRR12450265,2020-08-13 16:18:45,SRX8944724,SRP277434,PRJNA657055,SRS7200280,SAMN15814249,GSM4726877,SRA1112663,
SRR12450266,2020-08-13 16:16:47,SRX8944725,SRP277434,PRJNA657055,SRS7200281,SAMN15814248,GSM4726878,SRA1112663,
SRR12450267,2020-08-13 16:18:35,SRX8944726,SRP277434,PRJNA657055,SRS7200282,SAMN15814247,GSM4726879,SRA1112663,
SRR12450268,2020-08-13 16:21:40,SRX8944727,SRP277434,PRJNA657055,SRS7200283,SAMN15814246,GSM4726880,SRA1112663,
SRR12450269,2020-08-13 16:20:06,SRX8944728,SRP277434,PRJNA657055,SRS7200284,SAMN15814245,GSM4726881,SRA1112663,
SRR12450270,2020-08-13 16:20:33,SRX8944729,SRP277434,PRJNA657055,SRS7200285,SAMN15814244,GSM4726882,SRA1112663,
SRR12450271,2020-08-13 16:17:47,SRX8944730,SRP277434,PRJNA657055,SRS7200286,SAMN15814086,GSM4726883,SRA1112663,
SRR12450272,2020-08-13 16:17:58,SRX8944731,SRP277434,PRJNA657055,SRS7200287,SAMN15814085,GSM4726884,SRA1112663,
SRR12450273,2020-08-13 16:16:07,SRX8944732,SRP277434,PRJNA657055,SRS7200288,SAMN15814084,GSM4726885,SRA1112663,
SRR12450274,2020-08-13 16:19:14,SRX8944733,SRP277434,PRJNA657055,SRS7200289,SAMN15814083,GSM4726886,SRA1112663,
SRR12450275,2020-08-13 16:17:52,SRX8944734,SRP277434,PRJNA657055,SRS7200290,SAMN15814082,GSM4726887,SRA1112663,
SRR12450276,2020-08-13 16:18:27,SRX8944735,SRP277434,PRJNA657055,SRS7200291,SAMN15814081,GSM4726888,SRA1112663,
SRR12450277,2020-08-13 16:17:44,SRX8944736,SRP277434,PRJNA657055,SRS7200292,SAMN15814080,GSM4726889,SRA1112663,
SRR12450278,2020-08-13 16:21:49,SRX8944737,SRP277434,PRJNA657055,SRS7200293,SAMN15814105,GSM4726890,SRA1112663,
SRR12450279,2020-08-13 16:18:43,SRX8944738,SRP277434,PRJNA657055,SRS7200294,SAMN15814104,GSM4726891,SRA1112663,
SRR12450280,2020-08-13 16:21:10,SRX8944739,SRP277434,PRJNA657055,SRS7200295,SAMN15814103,GSM4726892,SRA1112663,
SRR12450281,2020-08-13 16:18:31,SRX8944740,SRP277434,PRJNA657055,SRS7200296,SAMN15814102,GSM4726893,SRA1112663,
SRR12450282,2020-08-13 16:15:55,SRX8944741,SRP277434,PRJNA657055,SRS7200297,SAMN15814101,GSM4726894,SRA1112663,
SRR12450283,2020-08-13 16:21:32,SRX8944742,SRP277434,PRJNA657055,SRS7200298,SAMN15814100,GSM4726895,SRA1112663,
SRR12450284,2020-08-13 16:20:26,SRX8944743,SRP277434,PRJNA657055,SRS7200299,SAMN15814099,GSM4726896,SRA1112663,
SRR12450285,2020-08-13 16:20:14,SRX8944744,SRP277434,PRJNA657055,SRS7200300,SAMN15814098,GSM4726897,SRA1112663,
SRR12450286,2020-08-13 16:22:31,SRX8944745,SRP277434,PRJNA657055,SRS7200301,SAMN15814097,GSM4726898,SRA1112663,
SRR12450287,2020-08-13 16:22:00,SRX8944746,SRP277434,PRJNA657055,SRS7200302,SAMN15814096,GSM4726899,SRA1112663,
SRR12450288,2020-08-13 16:21:41,SRX8944747,SRP277434,PRJNA657055,SRS7200303,SAMN15814095,GSM4726900,SRA1112663,
SRR12450289,2020-08-13 16:22:16,SRX8944748,SRP277434,PRJNA657055,SRS7200304,SAMN15814124,GSM4726901,SRA1112663,
SRR12450290,2020-08-13 16:21:01,SRX8944749,SRP277434,PRJNA657055,SRS7200305,SAMN15814123,GSM4726902,SRA1112663,
SRR12450291,2020-08-13 16:22:54,SRX8944750,SRP277434,PRJNA657055,SRS7200306,SAMN15814122,GSM4726903,SRA1112663,
SRR12450292,2020-08-13 16:21:56,SRX8944751,SRP277434,PRJNA657055,SRS7200307,SAMN15814121,GSM4726904,SRA1112663,
SRR12450293,2020-08-13 16:21:41,SRX8944752,SRP277434,PRJNA657055,SRS7200308,SAMN15814120,GSM4726905,SRA1112663,
SRR12450294,2020-08-13 16:22:21,SRX8944753,SRP277434,PRJNA657055,SRS7200309,SAMN15814119,GSM4726906,SRA1112663,
SRR12450295,2020-08-13 16:19:57,SRX8944754,SRP277434,PRJNA657055,SRS7200310,SAMN15814118,GSM4726907,SRA1112663,
SRR12450296,2020-08-13 16:33:45,SRX8944755,SRP277434,PRJNA657055,SRS7200311,SAMN15814117,GSM4726908,SRA1112663,
SRR12450297,2020-08-13 16:30:57,SRX8944756,SRP277434,PRJNA657055,SRS7200312,SAMN15814116,GSM4726909,SRA1112663,
SRR12450298,2020-08-13 16:29:15,SRX8944757,SRP277434,PRJNA657055,SRS7200313,SAMN15814115,GSM4726910,SRA1112663,
SRR12450299,2020-08-13 16:30:08,SRX8944758,SRP277434,PRJNA657055,SRS7200314,SAMN15814114,GSM4726911,SRA1112663,
SRR12450300,2020-08-13 16:31:19,SRX8944759,SRP277434,PRJNA657055,SRS7200315,SAMN15814113,GSM4726912,SRA1112663,
SRR12450301,2020-08-13 16:30:26,SRX8944760,SRP277434,PRJNA657055,SRS7200316,SAMN15814178,GSM4726913,SRA1112663,
SRR12450302,2020-08-13 16:33:49,SRX8944761,SRP277434,PRJNA657055,SRS7200317,SAMN15814177,GSM4726914,SRA1112663,
SRR12450303,2020-08-13 16:33:00,SRX8944762,SRP277434,PRJNA657055,SRS7200318,SAMN15814176,GSM4726915,SRA1112663,
SRR12450304,2020-08-13 16:28:02,SRX8944763,SRP277434,PRJNA657055,SRS7200319,SAMN15814175,GSM4726916,SRA1112663,
SRR12450305,2020-08-13 16:31:26,SRX8944764,SRP277434,PRJNA657055,SRS7200320,SAMN15814174,GSM4726917,SRA1112663,
SRR12450306,2020-08-13 16:32:11,SRX8944765,SRP277434,PRJNA657055,SRS7200321,SAMN15814173,GSM4726918,SRA1112663,
SRR12450307,2020-08-13 16:29:22,SRX8944766,SRP277434,PRJNA657055,SRS7200322,SAMN15814172,GSM4726919,SRA1112663,
SRR12450308,2020-08-13 16:32:02,SRX8944767,SRP277434,PRJNA657055,SRS7200323,SAMN15814167,GSM4726920,SRA1112663,
SRR12450309,2020-08-13 16:37:06,SRX8944768,SRP277434,PRJNA657055,SRS7200324,SAMN15814166,GSM4726921,SRA1112663,
SRR12450310,2020-08-13 16:29:23,SRX8944769,SRP277434,PRJNA657055,SRS7200325,SAMN15814165,GSM4726922,SRA1112663,
SRR12450311,2020-08-13 16:33:47,SRX8944770,SRP277434,PRJNA657055,SRS7200326,SAMN15814164,GSM4726923,SRA1112663,
SRR12450312,2020-08-13 16:33:21,SRX8944771,SRP277434,PRJNA657055,SRS7200327,SAMN15814171,GSM4726924,SRA1112663,
SRR12450313,2020-08-13 16:29:10,SRX8944772,SRP277434,PRJNA657055,SRS7200328,SAMN15814170,GSM4726925,SRA1112663,
SRR12450314,2020-08-13 16:29:31,SRX8944773,SRP277434,PRJNA657055,SRS7200329,SAMN15814169,GSM4726926,SRA1112663,
SRR12450315,2020-08-13 16:34:01,SRX8944774,SRP277434,PRJNA657055,SRS7200330,SAMN15814168,GSM4726927,SRA1112663,
SRR12450316,2020-08-13 16:29:17,SRX8944775,SRP277434,PRJNA657055,SRS7200331,SAMN15814200,GSM4726928,SRA1112663,
SRR12450317,2020-08-13 16:33:55,SRX8944776,SRP277434,PRJNA657055,SRS7200332,SAMN15814199,GSM4726929,SRA1112663,
SRR13361172,2021-01-05 14:22:22,SRX9785457,SRP300488,PRJNA689802,SRS7972681,SAMN17217582,GSM5005738,SRA1180513,
SRR13361173,2021-01-05 14:04:23,SRX9785457,SRP300488,PRJNA689802,SRS7972681,SAMN17217582,GSM5005738,SRA1180513,
SRR13361174,2021-01-05 14:18:54,SRX9785457,SRP300488,PRJNA689802,SRS7972681,SAMN17217582,GSM5005738,SRA1180513,
SRR13361175,2021-01-05 14:01:37,SRX9785457,SRP300488,PRJNA689802,SRS7972681,SAMN17217582,GSM5005738,SRA1180513,
SRR13361176,2021-01-05 14:16:23,SRX9785458,SRP300488,PRJNA689802,SRS7972682,SAMN17217581,GSM5005739,SRA1180513,
SRR13361177,2021-01-05 14:03:17,SRX9785458,SRP300488,PRJNA689802,SRS7972682,SAMN17217581,GSM5005739,SRA1180513,
SRR13361178,2021-01-05 14:02:27,SRX9785458,SRP300488,PRJNA689802,SRS7972682,SAMN17217581,GSM5005739,SRA1180513,
SRR13361179,2021-01-05 14:09:49,SRX9785458,SRP300488,PRJNA689802,SRS7972682,SAMN17217581,GSM5005739,SRA1180513,
SRR13361204,2021-01-05 14:09:36,SRX9785465,SRP300488,PRJNA689802,SRS7972689,SAMN17217574,GSM5005746,SRA1180513,
